0	7.14183688044656e-09	1.42836737609002e-08	2.14255106413432e-08
0	9.61481507108325e-05	0.000192296301421761	0.000288444452132545
0	9.84970787070584e-05	0.000196994157414215	0.000295491236121224
0	-0.0116878741045921	-0.0233757482091959	-0.0350636223137822
0	-0.00542670258133561	-0.0108534051626766	-0.0162801077440095
0	-0.000566290611746211	-0.00113258122349299	-0.00169887183523892
0	0.000135993502237308	0.000271987004474751	0.000407980506711992
0	0.000161222584452754	0.000322445168905669	0.000483667753358344
0	0.000146825423049127	0.000293650846098401	0.000440476269147455
0	8.41446416212877e-05	0.000168289283242659	0.000252433924863905
0	4.82235988391408e-05	9.64471976783296e-05	0.000144670796517446
0	-0.000924605127004324	-0.00184921025400957	-0.00277381538101343
0	0.000138709470950645	0.000277418941901427	0.000416128412852003
0	-0.000872748903462659	-0.00174549780692619	-0.00261824671038841
0	0.000148469094537117	0.000296938189074382	0.000445407283611425
0	-0.000867155959083475	-0.00173431191816781	-0.00260146787725086
0	-0.0147806137427584	-0.0295612274855315	-0.0443418412282825
0	-0.0168727990570467	-0.0337455981141102	-0.0506183971711485
0	-0.0180574228765704	-0.0361148457531588	-0.0541722686297203
0	0.000152051272762118	0.000304102545524387	0.000456153818286429
0	-0.00118273695764034	-0.00236547391528185	-0.00354821087292160
0	-0.00321548127814504	-0.00643096255629328	-0.00964644383443672
0	-0.00437785227062650	-0.00875570454125736	-0.0131335568118817
0	-0.00504318551250332	-0.0100863710250117	-0.0151295565375125
0	-0.00415533184744301	-0.00831066369489015	-0.0124659955423311
0	-0.00237890933413798	-0.00475781866827833	-0.00713672800241512
0	-0.00136250281908201	-0.00272500563816537	-0.00408750845724671
0	9.83574330970500e-05	0.000196714866194198	0.000295072299291199
0	-0.000895890034009072	-0.00179178006801903	-0.00268767010202766
0	0.000144099070630747	0.000288198141261638	0.000432297211892314
0	-0.000869681961425618	-0.00173936392285210	-0.00260904588427729
